# time(s) x(m) y(m) z(m) V(m/s) Mach Cd
15.240000 577.010394 0.000000 1885.197453 54.563262 0.163864 0.130676
15.250000 577.363992 0.000000 1885.612498 54.486188 0.163634 0.130676
15.260000 577.717575 0.000000 1886.026544 54.409195 0.163403 0.130676
15.270000 578.071142 0.000000 1886.439591 54.332285 0.163173 0.130677
15.280000 578.424693 0.000000 1886.851639 54.255455 0.162943 0.130677
15.290000 578.778229 0.000000 1887.262689 54.178708 0.162713 0.130677
15.300000 579.131749 0.000000 1887.672739 54.102044 0.162484 0.130678
15.310000 579.485254 0.000000 1888.081791 54.025462 0.162255 0.130678
15.320000 579.838743 0.000000 1888.489844 53.948964 0.162026 0.130678
15.330000 580.192216 0.000000 1888.896898 53.872548 0.161797 0.130679
15.340000 580.545674 0.000000 1889.302954 53.796216 0.161569 0.130679
15.350000 580.899117 0.000000 1889.708012 53.719969 0.161340 0.130679
15.360000 581.252544 0.000000 1890.112071 53.643805 0.161112 0.130680
15.370000 581.605955 0.000000 1890.515132 53.567726 0.160885 0.130680
15.380000 581.959351 0.000000 1890.917194 53.491732 0.160657 0.130680
15.390000 582.312732 0.000000 1891.318259 53.415823 0.160430 0.130681
15.400000 582.666097 0.000000 1891.718325 53.340000 0.160203 0.130681
15.410000 583.019447 0.000000 1892.117393 53.264262 0.159976 0.130681
15.420000 583.372781 0.000000 1892.515464 53.188611 0.159750 0.130682
15.430000 583.726101 0.000000 1892.912536 53.113046 0.159524 0.130682
15.440000 584.079405 0.000000 1893.308611 53.037567 0.159298 0.130682
15.450000 584.432693 0.000000 1893.703687 52.962176 0.159072 0.130682
15.460000 584.785967 0.000000 1894.097766 52.886872 0.158847 0.130683
15.470000 585.139225 0.000000 1894.490848 52.811656 0.158621 0.130683
15.480000 585.492468 0.000000 1894.882932 52.736528 0.158396 0.130683
15.490000 585.845696 0.000000 1895.274018 52.661488 0.158172 0.130684
15.500000 586.198908 0.000000 1895.664107 52.586537 0.157947 0.130684
15.510000 586.552106 0.000000 1896.053199 52.511675 0.157723 0.130684
15.520000 586.905288 0.000000 1896.441293 52.436902 0.157499 0.130685
15.530000 587.258455 0.000000 1896.828390 52.362219 0.157276 0.130685
15.540000 587.611608 0.000000 1897.214490 52.287626 0.157052 0.130685
15.550000 587.964745 0.000000 1897.599593 52.213124 0.156829 0.130686
15.560000 588.317867 0.000000 1897.983699 52.138711 0.156607 0.130686
15.570000 588.670974 0.000000 1898.366808 52.064390 0.156384 0.130686
15.580000 589.024066 0.000000 1898.748919 51.990161 0.156162 0.130687
15.590000 589.377143 0.000000 1899.130035 51.916023 0.155940 0.130687
15.600000 589.730206 0.000000 1899.510153 51.841977 0.155718 0.130687
15.610000 590.083253 0.000000 1899.889275 51.768023 0.155497 0.130688
15.620000 590.436286 0.000000 1900.267400 51.694162 0.155276 0.130688
15.630000 590.789303 0.000000 1900.644528 51.620394 0.155055 0.130688
15.640000 591.142306 0.000000 1901.020660 51.546719 0.154834 0.130688
15.650000 591.495294 0.000000 1901.395796 51.473139 0.154614 0.130689
15.660000 591.848267 0.000000 1901.769935 51.399652 0.154394 0.130689
15.670000 592.201225 0.000000 1902.143078 51.326260 0.154174 0.130689
15.680000 592.554169 0.000000 1902.515224 51.252962 0.153954 0.130690
15.690000 592.907098 0.000000 1902.886375 51.179760 0.153735 0.130690
15.700000 593.260012 0.000000 1903.256529 51.106654 0.153516 0.130690
15.710000 593.612912 0.000000 1903.625687 51.033643 0.153298 0.130691
15.720000 593.965797 0.000000 1903.993850 50.960728 0.153079 0.130691
15.730000 594.318667 0.000000 1904.361016 50.887910 0.152861 0.130691
15.740000 594.671522 0.000000 1904.727186 50.815189 0.152643 0.130691
15.750000 595.024363 0.000000 1905.092361 50.742566 0.152426 0.130692
15.760000 595.377190 0.000000 1905.456540 50.670040 0.152209 0.130692
15.770000 595.730001 0.000000 1905.819723 50.597612 0.151992 0.130692
15.780000 596.082799 0.000000 1906.181911 50.525282 0.151775 0.130693
15.790000 596.435582 0.000000 1906.543103 50.453052 0.151559 0.130693
15.800000 596.788350 0.000000 1906.903300 50.380920 0.151343 0.130693
15.810000 597.141104 0.000000 1907.262501 50.308888 0.151127 0.130694
15.820000 597.493843 0.000000 1907.620707 50.236957 0.150912 0.130694
15.830000 597.846568 0.000000 1907.977918 50.165125 0.150696 0.130694
15.840000 598.199279 0.000000 1908.334133 50.093394 0.150482 0.130694
15.850000 598.551975 0.000000 1908.689353 50.021764 0.150267 0.130695
15.860000 598.904657 0.000000 1909.043578 49.950236 0.150053 0.130695
15.870000 599.257324 0.000000 1909.396808 49.878810 0.149839 0.130695
15.880000 599.609977 0.000000 1909.749044 49.807485 0.149625 0.130696
15.890000 599.962616 0.000000 1910.100284 49.736264 0.149412 0.130696
15.900000 600.315241 0.000000 1910.450529 49.665145 0.149199 0.130696
15.910000 600.667851 0.000000 1910.799779 49.594130 0.148986 0.130696
15.920000 601.020447 0.000000 1911.148035 49.523219 0.148774 0.130697
15.930000 601.373029 0.000000 1911.495296 49.452412 0.148562 0.130697
15.940000 601.725597 0.000000 1911.841563 49.381709 0.148350 0.130697
15.950000 602.078150 0.000000 1912.186835 49.311112 0.148138 0.130698
15.960000 602.430690 0.000000 1912.531112 49.240620 0.147927 0.130698
15.970000 602.783215 0.000000 1912.874395 49.170233 0.147716 0.130698
15.980000 603.135726 0.000000 1913.216684 49.099953 0.147506 0.130698
15.990000 603.488223 0.000000 1913.557978 49.029780 0.147295 0.130699
16.000000 603.840707 0.000000 1913.898278 48.959714 0.147086 0.130699
16.010000 604.193176 0.000000 1914.237584 48.889755 0.146876 0.130699
16.020000 604.545631 0.000000 1914.575895 48.819904 0.146667 0.130700
16.030000 604.898072 0.000000 1914.913213 48.750161 0.146458 0.130700
16.040000 605.250499 0.000000 1915.249537 48.680527 0.146249 0.130700
16.050000 605.602912 0.000000 1915.584866 48.611002 0.146041 0.130700
16.060000 605.955311 0.000000 1915.919202 48.541586 0.145833 0.130701
16.070000 606.307696 0.000000 1916.252544 48.472281 0.145625 0.130701
16.080000 606.660067 0.000000 1916.584892 48.403086 0.145418 0.130701
16.090000 607.012425 0.000000 1916.916246 48.334001 0.145211 0.130701
16.100000 607.364768 0.000000 1917.246607 48.265028 0.145004 0.130702
16.110000 607.717098 0.000000 1917.575974 48.196167 0.144798 0.130702
16.120000 608.069414 0.000000 1917.904347 48.127417 0.144592 0.130702
16.130000 608.421716 0.000000 1918.231727 48.058781 0.144386 0.130703
16.140000 608.774005 0.000000 1918.558114 47.990257 0.144181 0.130703
16.150000 609.126279 0.000000 1918.883507 47.921846 0.143976 0.130703
16.160000 609.478540 0.000000 1919.207907 47.853549 0.143771 0.130703
16.170000 609.830787 0.000000 1919.531313 47.785367 0.143567 0.130704
16.180000 610.183021 0.000000 1919.853727 47.717299 0.143363 0.130704
16.190000 610.535241 0.000000 1920.175147 47.649347 0.143160 0.130704
16.200000 610.887447 0.000000 1920.495574 47.581510 0.142956 0.130704
16.210000 611.239640 0.000000 1920.815008 47.513789 0.142753 0.130705
16.220000 611.591819 0.000000 1921.133449 47.446184 0.142551 0.130705
16.230000 611.943984 0.000000 1921.450897 47.378697 0.142349 0.130705
16.240000 612.296136 0.000000 1921.767353 47.311327 0.142147 0.130705
16.250000 612.648274 0.000000 1922.082815 47.244074 0.141945 0.130706
16.260000 613.000399 0.000000 1922.397285 47.176940 0.141744 0.130706
16.270000 613.352510 0.000000 1922.710762 47.109925 0.141543 0.130706
16.280000 613.704608 0.000000 1923.023246 47.043029 0.141343 0.130706
16.290000 614.056692 0.000000 1923.334738 46.976253 0.141143 0.130707
16.300000 614.408763 0.000000 1923.645237 46.909597 0.140943 0.130707
16.310000 614.760821 0.000000 1923.954744 46.843061 0.140743 0.130707
16.320000 615.112865 0.000000 1924.263258 46.776647 0.140544 0.130707
16.330000 615.464896 0.000000 1924.570780 46.710354 0.140346 0.130708
16.340000 615.816913 0.000000 1924.877310 46.644183 0.140147 0.130708
16.350000 616.168917 0.000000 1925.182847 46.578134 0.139949 0.130708
16.360000 616.520907 0.000000 1925.487392 46.512209 0.139752 0.130708
16.370000 616.872885 0.000000 1925.790945 46.446407 0.139555 0.130709
16.380000 617.224849 0.000000 1926.093506 46.380729 0.139358 0.130709
16.390000 617.576800 0.000000 1926.395075 46.315175 0.139161 0.130709
16.400000 617.928737 0.000000 1926.695652 46.249746 0.138965 0.130709
16.410000 618.280662 0.000000 1926.995237 46.184443 0.138769 0.130710
16.420000 618.632573 0.000000 1927.293830 46.119265 0.138574 0.130710
16.430000 618.984471 0.000000 1927.591431 46.054214 0.138379 0.130710
16.440000 619.336355 0.000000 1927.888040 45.989289 0.138185 0.130710
16.450000 619.688227 0.000000 1928.183658 45.924492 0.137990 0.130711
16.460000 620.040085 0.000000 1928.478284 45.859823 0.137797 0.130711
16.470000 620.391931 0.000000 1928.771918 45.795282 0.137603 0.130711
16.480000 620.743763 0.000000 1929.064561 45.730869 0.137410 0.130711
16.490000 621.095582 0.000000 1929.356212 45.666586 0.137217 0.130712
16.500000 621.447389 0.000000 1929.646872 45.602433 0.137025 0.130712
16.510000 621.799182 0.000000 1929.936541 45.538410 0.136833 0.130712
16.520000 622.150962 0.000000 1930.225218 45.474518 0.136642 0.130712
16.530000 622.502729 0.000000 1930.512903 45.410758 0.136450 0.130713
16.540000 622.854483 0.000000 1930.799598 45.347129 0.136260 0.130713
16.550000 623.206224 0.000000 1931.085301 45.283632 0.136069 0.130713
16.560000 623.557953 0.000000 1931.370013 45.220268 0.135879 0.130713
16.570000 623.909668 0.000000 1931.653734 45.157038 0.135690 0.130714
16.580000 624.261370 0.000000 1931.936464 45.093941 0.135501 0.130714
16.590000 624.613060 0.000000 1932.218203 45.030979 0.135312 0.130714
16.600000 624.964737 0.000000 1932.498951 44.968152 0.135124 0.130714
16.610000 625.316401 0.000000 1932.778708 44.905460 0.134936 0.130715
16.620000 625.668052 0.000000 1933.057474 44.842904 0.134748 0.130715
16.630000 626.019690 0.000000 1933.335250 44.780485 0.134561 0.130715
16.640000 626.371315 0.000000 1933.612034 44.718202 0.134374 0.130715
16.650000 626.722928 0.000000 1933.887828 44.656058 0.134188 0.130715
16.660000 627.074528 0.000000 1934.162632 44.594051 0.134002 0.130716
16.670000 627.426115 0.000000 1934.436445 44.532183 0.133817 0.130716
16.680000 627.777690 0.000000 1934.709267 44.470453 0.133632 0.130716
16.690000 628.129251 0.000000 1934.981098 44.408864 0.133447 0.130716
16.700000 628.480800 0.000000 1935.251940 44.347415 0.133263 0.130717
16.710000 628.832337 0.000000 1935.521791 44.286106 0.133079 0.130717
16.720000 629.183861 0.000000 1935.790651 44.224939 0.132896 0.130717
16.730000 629.535372 0.000000 1936.058521 44.163913 0.132713 0.130717
16.740000 629.886871 0.000000 1936.325401 44.103030 0.132530 0.130717
16.750000 630.238357 0.000000 1936.591291 44.042290 0.132348 0.130718
16.760000 630.589830 0.000000 1936.856191 43.981693 0.132166 0.130718
16.770000 630.941291 0.000000 1937.120100 43.921240 0.131985 0.130718
16.780000 631.292739 0.000000 1937.383020 43.860932 0.131804 0.130718
16.790000 631.644175 0.000000 1937.644949 43.800769 0.131624 0.130719
16.800000 631.995599 0.000000 1937.905888 43.740752 0.131444 0.130719
16.810000 632.347009 0.000000 1938.165838 43.680880 0.131264 0.130719
16.820000 632.698408 0.000000 1938.424798 43.621156 0.131085 0.130719
16.830000 633.049794 0.000000 1938.682768 43.561579 0.130907 0.130719
16.840000 633.401167 0.000000 1938.939748 43.502149 0.130728 0.130720
16.850000 633.752529 0.000000 1939.195738 43.442869 0.130551 0.130720
16.860000 634.103877 0.000000 1939.450739 43.383737 0.130373 0.130720
16.870000 634.455214 0.000000 1939.704750 43.324755 0.130197 0.130720
16.880000 634.806538 0.000000 1939.957771 43.265922 0.130020 0.130720
16.890000 635.157849 0.000000 1940.209803 43.207241 0.129844 0.130721
16.900000 635.509149 0.000000 1940.460846 43.148711 0.129669 0.130721
16.910000 635.860436 0.000000 1940.710899 43.090333 0.129494 0.130721
16.920000 636.211711 0.000000 1940.959963 43.032107 0.129319 0.130721
16.930000 636.562973 0.000000 1941.208037 42.974034 0.129145 0.130722
16.940000 636.914224 0.000000 1941.455122 42.916115 0.128971 0.130722
16.950000 637.265462 0.000000 1941.701218 42.858350 0.128798 0.130722
16.960000 637.616688 0.000000 1941.946324 42.800740 0.128625 0.130722
16.970000 637.967901 0.000000 1942.190442 42.743285 0.128453 0.130722
16.980000 638.319103 0.000000 1942.433570 42.685986 0.128281 0.130723
16.990000 638.670292 0.000000 1942.675709 42.628843 0.128110 0.130723
17.000000 639.021469 0.000000 1942.916859 42.571858 0.127939 0.130723
17.010000 639.372634 0.000000 1943.157021 42.515030 0.127768 0.130723
17.020000 639.723787 0.000000 1943.396193 42.458361 0.127598 0.130723
17.030000 640.074928 0.000000 1943.634376 42.401850 0.127429 0.130724
17.040000 640.426057 0.000000 1943.871571 42.345499 0.127260 0.130724
17.050000 640.777173 0.000000 1944.107777 42.289308 0.127091 0.130724
